TIME,GEO,SEX,AGE,UNIT,Value
2013,Latvia,Males,75 years,Year,9
2013,Latvia,Males,76 years,Year,8.6
2013,Latvia,Males,77 years,Year,8.1
2013,Latvia,Males,78 years,Year,7.7
2013,Latvia,Males,79 years,Year,7.3
2013,Latvia,Males,80 years,Year,6.9
2013,Latvia,Males,81 years,Year,6.6
2013,Latvia,Males,82 years,Year,6.2
2013,Latvia,Males,83 years,Year,5.9
2013,Latvia,Males,84 years,Year,5.6
2013,Latvia,Males,85 years or over,Year,5.4
2013,Latvia,Females,Less than 1 year,Year,78.9
2013,Latvia,Females,1 year,Year,78.3
2013,Latvia,Females,2 years,Year,77.3
2013,Latvia,Females,3 years,Year,76.3
2013,Latvia,Females,4 years,Year,75.3
2013,Latvia,Females,5 years,Year,74.3
2013,Latvia,Females,6 years,Year,73.4
2013,Latvia,Females,7 years,Year,72.4
2013,Latvia,Females,8 years,Year,71.4
2013,Latvia,Females,9 years,Year,70.4
2013,Latvia,Females,10 years,Year,69.4
2013,Latvia,Females,11 years,Year,68.4
2013,Latvia,Females,12 years,Year,67.4
2013,Latvia,Females,13 years,Year,66.4
2013,Latvia,Females,14 years,Year,65.4
2013,Latvia,Females,15 years,Year,64.4
2013,Latvia,Females,16 years,Year,63.4
2013,Latvia,Females,17 years,Year,62.5
2013,Latvia,Females,18 years,Year,61.5
2013,Latvia,Females,19 years,Year,60.5
2013,Latvia,Females,20 years,Year,59.5
2013,Latvia,Females,21 years,Year,58.5
2013,Latvia,Females,22 years,Year,57.5
2013,Latvia,Females,23 years,Year,56.5
2013,Latvia,Females,24 years,Year,55.6
2013,Latvia,Females,25 years,Year,54.6
2013,Latvia,Females,26 years,Year,53.6
2013,Latvia,Females,27 years,Year,52.6
2013,Latvia,Females,28 years,Year,51.7
2013,Latvia,Females,29 years,Year,50.7
2013,Latvia,Females,30 years,Year,49.7
2013,Latvia,Females,31 years,Year,48.8
2013,Latvia,Females,32 years,Year,47.8
2013,Latvia,Females,33 years,Year,46.8
2013,Latvia,Females,34 years,Year,45.9
2013,Latvia,Females,35 years,Year,45
2013,Latvia,Females,36 years,Year,44
2013,Latvia,Females,37 years,Year,43.1
2013,Latvia,Females,38 years,Year,42.1
2013,Latvia,Females,39 years,Year,41.2
2013,Latvia,Females,40 years,Year,40.2
2013,Latvia,Females,41 years,Year,39.3
2013,Latvia,Females,42 years,Year,38.4
2013,Latvia,Females,43 years,Year,37.5
2013,Latvia,Females,44 years,Year,36.6
2013,Latvia,Females,45 years,Year,35.7
2013,Latvia,Females,46 years,Year,34.8
2013,Latvia,Females,47 years,Year,33.9
2013,Latvia,Females,48 years,Year,33
2013,Latvia,Females,49 years,Year,32.1
2013,Latvia,Females,50 years,Year,31.2
2013,Latvia,Females,51 years,Year,30.3
2013,Latvia,Females,52 years,Year,29.4
2013,Latvia,Females,53 years,Year,28.6
2013,Latvia,Females,54 years,Year,27.7
2013,Latvia,Females,55 years,Year,26.8
2013,Latvia,Females,56 years,Year,26
2013,Latvia,Females,57 years,Year,25.1
2013,Latvia,Females,58 years,Year,24.3
2013,Latvia,Females,59 years,Year,23.5
2013,Latvia,Females,60 years,Year,22.6
2013,Latvia,Females,61 years,Year,21.8
2013,Latvia,Females,62 years,Year,21
2013,Latvia,Females,63 years,Year,20.2
2013,Latvia,Females,64 years,Year,19.4
2013,Latvia,Females,65 years,Year,18.6
2013,Latvia,Females,66 years,Year,17.9
2013,Latvia,Females,67 years,Year,17.1
2013,Latvia,Females,68 years,Year,16.3
2013,Latvia,Females,69 years,Year,15.6
2013,Latvia,Females,70 years,Year,14.9
2013,Latvia,Females,71 years,Year,14.2
2013,Latvia,Females,72 years,Year,13.4
2013,Latvia,Females,73 years,Year,12.8
2013,Latvia,Females,74 years,Year,12.1
2013,Latvia,Females,75 years,Year,11.4
2013,Latvia,Females,76 years,Year,10.8
2013,Latvia,Females,77 years,Year,10.2
2013,Latvia,Females,78 years,Year,9.6
2013,Latvia,Females,79 years,Year,9
2013,Latvia,Females,80 years,Year,8.5
2013,Latvia,Females,81 years,Year,7.9
2013,Latvia,Females,82 years,Year,7.4
2013,Latvia,Females,83 years,Year,7
2013,Latvia,Females,84 years,Year,6.6
2013,Latvia,Females,85 years or over,Year,6.2
2013,Lithuania,Males,Less than 1 year,Year,68.5
2013,Lithuania,Males,1 year,Year,67.8
2013,Lithuania,Males,2 years,Year,66.9
2013,Lithuania,Males,3 years,Year,65.9
2013,Lithuania,Males,4 years,Year,64.9
2013,Lithuania,Males,5 years,Year,63.9
2013,Lithuania,Males,6 years,Year,62.9
2013,Lithuania,Males,7 years,Year,61.9
2013,Lithuania,Males,8 years,Year,60.9
2013,Lithuania,Males,9 years,Year,59.9
2013,Lithuania,Males,10 years,Year,58.9
2013,Lithuania,Males,11 years,Year,57.9
2013,Lithuania,Males,12 years,Year,56.9
2013,Lithuania,Males,13 years,Year,56
2013,Lithuania,Males,14 years,Year,55
2013,Lithuania,Males,15 years,Year,54
2013,Lithuania,Males,16 years,Year,53
2013,Lithuania,Males,17 years,Year,52.1
2013,Lithuania,Males,18 years,Year,51.1
2013,Lithuania,Males,19 years,Year,50.2
2013,Lithuania,Males,20 years,Year,49.2
2013,Lithuania,Males,21 years,Year,48.3
2013,Lithuania,Males,22 years,Year,47.4
2013,Lithuania,Males,23 years,Year,46.5
2013,Lithuania,Males,24 years,Year,45.5
2013,Lithuania,Males,25 years,Year,44.6
2013,Lithuania,Males,26 years,Year,43.7
2013,Lithuania,Males,27 years,Year,42.8
2013,Lithuania,Males,28 years,Year,41.9
2013,Lithuania,Males,29 years,Year,41
2013,Lithuania,Males,30 years,Year,40.1
2013,Lithuania,Males,31 years,Year,39.2
2013,Lithuania,Males,32 years,Year,38.3
2013,Lithuania,Males,33 years,Year,37.4
2013,Lithuania,Males,34 years,Year,36.5
2013,Lithuania,Males,35 years,Year,35.7
2013,Lithuania,Males,36 years,Year,34.9
2013,Lithuania,Males,37 years,Year,34
2013,Lithuania,Males,38 years,Year,33.2
2013,Lithuania,Males,39 years,Year,32.3
2013,Lithuania,Males,40 years,Year,31.5
2013,Lithuania,Males,41 years,Year,30.7
2013,Lithuania,Males,42 years,Year,29.9
2013,Lithuania,Males,43 years,Year,29.1
2013,Lithuania,Males,44 years,Year,28.2
2013,Lithuania,Males,45 years,Year,27.4
2013,Lithuania,Males,46 years,Year,26.7
2013,Lithuania,Males,47 years,Year,25.9
2013,Lithuania,Males,48 years,Year,25.2
2013,Lithuania,Males,49 years,Year,24.5
2013,Lithuania,Males,50 years,Year,23.7
2013,Lithuania,Males,51 years,Year,23
2013,Lithuania,Males,52 years,Year,22.2
2013,Lithuania,Males,53 years,Year,21.6
2013,Lithuania,Males,54 years,Year,20.8
2013,Lithuania,Males,55 years,Year,20.2
2013,Lithuania,Males,56 years,Year,19.5
2013,Lithuania,Males,57 years,Year,18.8
2013,Lithuania,Males,58 years,Year,18.2
2013,Lithuania,Males,59 years,Year,17.6
2013,Lithuania,Males,60 years,Year,16.9
2013,Lithuania,Males,61 years,Year,16.3
2013,Lithuania,Males,62 years,Year,15.7
2013,Lithuania,Males,63 years,Year,15.2
2013,Lithuania,Males,64 years,Year,14.6
2013,Lithuania,Males,65 years,Year,14.1
2013,Lithuania,Males,66 years,Year,13.6
2013,Lithuania,Males,67 years,Year,13
2013,Lithuania,Males,68 years,Year,12.5
2013,Lithuania,Males,69 years,Year,12.1
2013,Lithuania,Males,70 years,Year,11.6
2013,Lithuania,Males,71 years,Year,11.1
2013,Lithuania,Males,72 years,Year,10.6
2013,Lithuania,Males,73 years,Year,10.1
2013,Lithuania,Males,74 years,Year,9.6
2013,Lithuania,Males,75 years,Year,9.1
2013,Lithuania,Males,76 years,Year,8.7
2013,Lithuania,Males,77 years,Year,8.2
2013,Lithuania,Males,78 years,Year,7.7
2013,Lithuania,Males,79 years,Year,7.3
2013,Lithuania,Males,80 years,Year,6.9
2013,Lithuania,Males,81 years,Year,6.4
2013,Lithuania,Males,82 years,Year,6.1
2013,Lithuania,Males,83 years,Year,5.7
2013,Lithuania,Males,84 years,Year,5.4
2013,Lithuania,Males,85 years or over,Year,5.1
2013,Lithuania,Females,Less than 1 year,Year,79.6
2013,Lithuania,Females,1 year,Year,78.8
2013,Lithuania,Females,2 years,Year,77.8
2013,Lithuania,Females,3 years,Year,76.8
2013,Lithuania,Females,4 years,Year,75.8
2013,Lithuania,Females,5 years,Year,74.9
2013,Lithuania,Females,6 years,Year,73.9
2013,Lithuania,Females,7 years,Year,72.9
2013,Lithuania,Females,8 years,Year,71.9
2013,Lithuania,Females,9 years,Year,70.9
2013,Lithuania,Females,10 years,Year,70
2013,Lithuania,Females,11 years,Year,69
2013,Lithuania,Females,12 years,Year,68
2013,Lithuania,Females,13 years,Year,67
2013,Lithuania,Females,14 years,Year,66
2013,Lithuania,Females,15 years,Year,65
2013,Lithuania,Females,16 years,Year,64
2013,Lithuania,Females,17 years,Year,63
2013,Lithuania,Females,18 years,Year,62.1
2013,Lithuania,Females,19 years,Year,61.1
2013,Lithuania,Females,20 years,Year,60.1
2013,Lithuania,Females,21 years,Year,59.1
2013,Lithuania,Females,22 years,Year,58.2
2013,Lithuania,Females,23 years,Year,57.2
2013,Lithuania,Females,24 years,Year,56.2
2013,Lithuania,Females,25 years,Year,55.2
2013,Lithuania,Females,26 years,Year,54.2
2013,Lithuania,Females,27 years,Year,53.3
2013,Lithuania,Females,28 years,Year,52.3
2013,Lithuania,Females,29 years,Year,51.4
2013,Lithuania,Females,30 years,Year,50.4
2013,Lithuania,Females,31 years,Year,49.4
2013,Lithuania,Females,32 years,Year,48.5
2013,Lithuania,Females,33 years,Year,47.5
2013,Lithuania,Females,34 years,Year,46.5
2013,Lithuania,Females,35 years,Year,45.6
2013,Lithuania,Females,36 years,Year,44.6
2013,Lithuania,Females,37 years,Year,43.7
2013,Lithuania,Females,38 years,Year,42.7
2013,Lithuania,Females,39 years,Year,41.8
2013,Lithuania,Females,40 years,Year,40.8
2013,Lithuania,Females,41 years,Year,39.9
2013,Lithuania,Females,42 years,Year,39
2013,Lithuania,Females,43 years,Year,38.1
2013,Lithuania,Females,44 years,Year,37.1
2013,Lithuania,Females,45 years,Year,36.2
2013,Lithuania,Females,46 years,Year,35.3
2013,Lithuania,Females,47 years,Year,34.4
2013,Lithuania,Females,48 years,Year,33.6
2013,Lithuania,Females,49 years,Year,32.7
2013,Lithuania,Females,50 years,Year,31.8
2013,Lithuania,Females,51 years,Year,30.9
2013,Lithuania,Females,52 years,Year,30
2013,Lithuania,Females,53 years,Year,29.1
2013,Lithuania,Females,54 years,Year,28.3
2013,Lithuania,Females,55 years,Year,27.4
2013,Lithuania,Females,56 years,Year,26.6
2013,Lithuania,Females,57 years,Year,25.7
2013,Lithuania,Females,58 years,Year,24.9
2013,Lithuania,Females,59 years,Year,24
2013,Lithuania,Females,60 years,Year,23.2
2013,Lithuania,Females,61 years,Year,22.4
2013,Lithuania,Females,62 years,Year,21.6
2013,Lithuania,Females,63 years,Year,20.8
2013,Lithuania,Females,64 years,Year,20
2013,Lithuania,Females,65 years,Year,19.2
2013,Lithuania,Females,66 years,Year,18.4
2013,Lithuania,Females,67 years,Year,17.6
2013,Lithuania,Females,68 years,Year,16.9
2013,Lithuania,Females,69 years,Year,16.1
2013,Lithuania,Females,70 years,Year,15.4
2013,Lithuania,Females,71 years,Year,14.6
2013,Lithuania,Females,72 years,Year,13.9
2013,Lithuania,Females,73 years,Year,13.2
2013,Lithuania,Females,74 years,Year,12.4
2013,Lithuania,Females,75 years,Year,11.8
2013,Lithuania,Females,76 years,Year,11.1
2013,Lithuania,Females,77 years,Year,10.4
2013,Lithuania,Females,78 years,Year,9.7
2013,Lithuania,Females,79 years,Year,9.1
2013,Lithuania,Females,80 years,Year,8.5
2013,Lithuania,Females,81 years,Year,8
2013,Lithuania,Females,82 years,Year,7.5
2013,Lithuania,Females,83 years,Year,7
2013,Lithuania,Females,84 years,Year,6.6
2013,Lithuania,Females,85 years or over,Year,6.2
2013,Luxembourg,Males,Less than 1 year,Year,79.8
2013,Luxembourg,Males,1 year,Year,79.1
2013,Luxembourg,Males,2 years,Year,78.1
2013,Luxembourg,Males,3 years,Year,77.1
2013,Luxembourg,Males,4 years,Year,76.2
2013,Luxembourg,Males,5 years,Year,75.2
2013,Luxembourg,Males,6 years,Year,74.2
2013,Luxembourg,Males,7 years,Year,73.2
2013,Luxembourg,Males,8 years,Year,72.2
2013,Luxembourg,Males,9 years,Year,71.2
2013,Luxembourg,Males,10 years,Year,70.2
2013,Luxembourg,Males,11 years,Year,69.2
2013,Luxembourg,Males,12 years,Year,68.2
2013,Luxembourg,Males,13 years,Year,67.2
2013,Luxembourg,Males,14 years,Year,66.2
2013,Luxembourg,Males,15 years,Year,65.2
2013,Luxembourg,Males,16 years,Year,64.3
2013,Luxembourg,Males,17 years,Year,63.3
2013,Luxembourg,Males,18 years,Year,62.3
2013,Luxembourg,Males,19 years,Year,61.3
2013,Luxembourg,Males,20 years,Year,60.3
2013,Luxembourg,Males,21 years,Year,59.4
2013,Luxembourg,Males,22 years,Year,58.4
2013,Luxembourg,Males,23 years,Year,57.4
2013,Luxembourg,Males,24 years,Year,56.5
2013,Luxembourg,Males,25 years,Year,55.5
2013,Luxembourg,Males,26 years,Year,54.5
2013,Luxembourg,Males,27 years,Year,53.5
2013,Luxembourg,Males,28 years,Year,52.5
2013,Luxembourg,Males,29 years,Year,51.6
2013,Luxembourg,Males,30 years,Year,50.6
2013,Luxembourg,Males,31 years,Year,49.6
2013,Luxembourg,Males,32 years,Year,48.7
2013,Luxembourg,Males,33 years,Year,47.7
2013,Luxembourg,Males,34 years,Year,46.7
2013,Luxembourg,Males,35 years,Year,45.7
2013,Luxembourg,Males,36 years,Year,44.8
2013,Luxembourg,Males,37 years,Year,43.8
2013,Luxembourg,Males,38 years,Year,42.8
2013,Luxembourg,Males,39 years,Year,41.8
2013,Luxembourg,Males,40 years,Year,40.9
2013,Luxembourg,Males,41 years,Year,39.9
2013,Luxembourg,Males,42 years,Year,39
2013,Luxembourg,Males,43 years,Year,38
2013,Luxembourg,Males,44 years,Year,37.1
2013,Luxembourg,Males,45 years,Year,36.1
2013,Luxembourg,Males,46 years,Year,35.1
2013,Luxembourg,Males,47 years,Year,34.2
2013,Luxembourg,Males,48 years,Year,33.2
2013,Luxembourg,Males,49 years,Year,32.3
2013,Luxembourg,Males,50 years,Year,31.4
2013,Luxembourg,Males,51 years,Year,30.5
2013,Luxembourg,Males,52 years,Year,29.6
2013,Luxembourg,Males,53 years,Year,28.8
2013,Luxembourg,Males,54 years,Year,27.9
2013,Luxembourg,Males,55 years,Year,27.1
2013,Luxembourg,Males,56 years,Year,26.2
2013,Luxembourg,Males,57 years,Year,25.4
2013,Luxembourg,Males,58 years,Year,24.6
2013,Luxembourg,Males,59 years,Year,23.8
2013,Luxembourg,Males,60 years,Year,22.9
2013,Luxembourg,Males,61 years,Year,22.1
2013,Luxembourg,Males,62 years,Year,21.3
2013,Luxembourg,Males,63 years,Year,20.6
2013,Luxembourg,Males,64 years,Year,19.8
2013,Luxembourg,Males,65 years,Year,19.1
2013,Luxembourg,Males,66 years,Year,18.2
2013,Luxembourg,Males,67 years,Year,17.5
2013,Luxembourg,Males,68 years,Year,16.8
2013,Luxembourg,Males,69 years,Year,16
2013,Luxembourg,Males,70 years,Year,15.3
2013,Luxembourg,Males,71 years,Year,14.6
2013,Luxembourg,Males,72 years,Year,13.9
2013,Luxembourg,Males,73 years,Year,13.2
2013,Luxembourg,Males,74 years,Year,12.6
2013,Luxembourg,Males,75 years,Year,11.9
2013,Luxembourg,Males,76 years,Year,11.3
2013,Luxembourg,Males,77 years,Year,10.7
2013,Luxembourg,Males,78 years,Year,10.1
2013,Luxembourg,Males,79 years,Year,9.4
2013,Luxembourg,Males,80 years,Year,8.9
2013,Luxembourg,Males,81 years,Year,8.4
2013,Luxembourg,Males,82 years,Year,8
2013,Luxembourg,Males,83 years,Year,7.6
2013,Luxembourg,Males,84 years,Year,7.2
2013,Luxembourg,Males,85 years or over,Year,6.9
2013,Luxembourg,Females,Less than 1 year,Year,83.9
2013,Luxembourg,Females,1 year,Year,83.2
2013,Luxembourg,Females,2 years,Year,82.2
2013,Luxembourg,Females,3 years,Year,81.2
2013,Luxembourg,Females,4 years,Year,80.2
2013,Luxembourg,Females,5 years,Year,79.2
2013,Luxembourg,Females,6 years,Year,78.2
2013,Luxembourg,Females,7 years,Year,77.2
2013,Luxembourg,Females,8 years,Year,76.2
2013,Luxembourg,Females,9 years,Year,75.2
2013,Luxembourg,Females,10 years,Year,74.2
2013,Luxembourg,Females,11 years,Year,73.2
2013,Luxembourg,Females,12 years,Year,72.2
2013,Luxembourg,Females,13 years,Year,71.3
2013,Luxembourg,Females,14 years,Year,70.3
2013,Luxembourg,Females,15 years,Year,69.3
2013,Luxembourg,Females,16 years,Year,68.3
2013,Luxembourg,Females,17 years,Year,67.3
2013,Luxembourg,Females,18 years,Year,66.3
2013,Luxembourg,Females,19 years,Year,65.3
2013,Luxembourg,Females,20 years,Year,64.3
2013,Luxembourg,Females,21 years,Year,63.3
2013,Luxembourg,Females,22 years,Year,62.3
2013,Luxembourg,Females,23 years,Year,61.3
2013,Luxembourg,Females,24 years,Year,60.4
2013,Luxembourg,Females,25 years,Year,59.4
2013,Luxembourg,Females,26 years,Year,58.4
2013,Luxembourg,Females,27 years,Year,57.4
2013,Luxembourg,Females,28 years,Year,56.4
2013,Luxembourg,Females,29 years,Year,55.5
2013,Luxembourg,Females,30 years,Year,54.5
2013,Luxembourg,Females,31 years,Year,53.5
2013,Luxembourg,Females,32 years,Year,52.5
2013,Luxembourg,Females,33 years,Year,51.6
2013,Luxembourg,Females,34 years,Year,50.6
2013,Luxembourg,Females,35 years,Year,49.7
2013,Luxembourg,Females,36 years,Year,48.7
2013,Luxembourg,Females,37 years,Year,47.7
2013,Luxembourg,Females,38 years,Year,46.7
2013,Luxembourg,Females,39 years,Year,45.8
2013,Luxembourg,Females,40 years,Year,44.8
2013,Luxembourg,Females,41 years,Year,43.8
2013,Luxembourg,Females,42 years,Year,42.9
2013,Luxembourg,Females,43 years,Year,41.9
2013,Luxembourg,Females,44 years,Year,40.9
2013,Luxembourg,Females,45 years,Year,39.9
2013,Luxembourg,Females,46 years,Year,39
2013,Luxembourg,Females,47 years,Year,38.1
2013,Luxembourg,Females,48 years,Year,37.2
2013,Luxembourg,Females,49 years,Year,36.2
2013,Luxembourg,Females,50 years,Year,35.3
2013,Luxembourg,Females,51 years,Year,34.4
2013,Luxembourg,Females,52 years,Year,33.5
2013,Luxembourg,Females,53 years,Year,32.5
2013,Luxembourg,Females,54 years,Year,31.6
2013,Luxembourg,Females,55 years,Year,30.7
2013,Luxembourg,Females,56 years,Year,29.9
2013,Luxembourg,Females,57 years,Year,29
2013,Luxembourg,Females,58 years,Year,28
2013,Luxembourg,Females,59 years,Year,27.1
2013,Luxembourg,Females,60 years,Year,26.2
2013,Luxembourg,Females,61 years,Year,25.3
2013,Luxembourg,Females,62 years,Year,24.5
2013,Luxembourg,Females,63 years,Year,23.7
2013,Luxembourg,Females,64 years,Year,22.8
2013,Luxembourg,Females,65 years,Year,21.9
2013,Luxembourg,Females,66 years,Year,21.1
2013,Luxembourg,Females,67 years,Year,20.2
2013,Luxembourg,Females,68 years,Year,19.4
2013,Luxembourg,Females,69 years,Year,18.6
2013,Luxembourg,Females,70 years,Year,17.8
2013,Luxembourg,Females,71 years,Year,17.1
2013,Luxembourg,Females,72 years,Year,16.3
2013,Luxembourg,Females,73 years,Year,15.5
2013,Luxembourg,Females,74 years,Year,14.6
2013,Luxembourg,Females,75 years,Year,13.9
2013,Luxembourg,Females,76 years,Year,13.2
2013,Luxembourg,Females,77 years,Year,12.4
2013,Luxembourg,Females,78 years,Year,11.7
2013,Luxembourg,Females,79 years,Year,11.1
2013,Luxembourg,Females,80 years,Year,10.4
2013,Luxembourg,Females,81 years,Year,9.7
2013,Luxembourg,Females,82 years,Year,9
2013,Luxembourg,Females,83 years,Year,8.5
2013,Luxembourg,Females,84 years,Year,8
2013,Luxembourg,Females,85 years or over,Year,7.4
2013,Hungary,Males,Less than 1 year,Year,72.2
2013,Hungary,Males,1 year,Year,71.6
2013,Hungary,Males,2 years,Year,70.6
2013,Hungary,Males,3 years,Year,69.6
2013,Hungary,Males,4 years,Year,68.6
2013,Hungary,Males,5 years,Year,67.7
2013,Hungary,Males,6 years,Year,66.7
2013,Hungary,Males,7 years,Year,65.7
2013,Hungary,Males,8 years,Year,64.7
2013,Hungary,Males,9 years,Year,63.7
2013,Hungary,Males,10 years,Year,62.7
2013,Hungary,Males,11 years,Year,61.7
2013,Hungary,Males,12 years,Year,60.7
2013,Hungary,Males,13 years,Year,59.7
2013,Hungary,Males,14 years,Year,58.7
2013,Hungary,Males,15 years,Year,57.7
2013,Hungary,Males,16 years,Year,56.7
2013,Hungary,Males,17 years,Year,55.8
2013,Hungary,Males,18 years,Year,54.8
2013,Hungary,Males,19 years,Year,53.8
2013,Hungary,Males,20 years,Year,52.8
2013,Hungary,Males,21 years,Year,51.8
2013,Hungary,Males,22 years,Year,50.9
2013,Hungary,Males,23 years,Year,49.9
2013,Hungary,Males,24 years,Year,48.9
2013,Hungary,Males,25 years,Year,48
2013,Hungary,Males,26 years,Year,47
2013,Hungary,Males,27 years,Year,46
2013,Hungary,Males,28 years,Year,45.1
2013,Hungary,Males,29 years,Year,44.1
2013,Hungary,Males,30 years,Year,43.1
2013,Hungary,Males,31 years,Year,42.1
2013,Hungary,Males,32 years,Year,41.2
2013,Hungary,Males,33 years,Year,40.2
2013,Hungary,Males,34 years,Year,39.2
2013,Hungary,Males,35 years,Year,38.3
2013,Hungary,Males,36 years,Year,37.3
2013,Hungary,Males,37 years,Year,36.4
2013,Hungary,Males,38 years,Year,35.4
2013,Hungary,Males,39 years,Year,34.5
2013,Hungary,Males,40 years,Year,33.6
2013,Hungary,Males,41 years,Year,32.6
2013,Hungary,Males,42 years,Year,31.7
2013,Hungary,Males,43 years,Year,30.8
2013,Hungary,Males,44 years,Year,29.9
2013,Hungary,Males,45 years,Year,29
2013,Hungary,Males,46 years,Year,28.1
2013,Hungary,Males,47 years,Year,27.2
2013,Hungary,Males,48 years,Year,26.4
2013,Hungary,Males,49 years,Year,25.6
2013,Hungary,Males,50 years,Year,24.7
2013,Hungary,Males,51 years,Year,23.9
2013,Hungary,Males,52 years,Year,23.1
2013,Hungary,Males,53 years,Year,22.4
2013,Hungary,Males,54 years,Year,21.7
2013,Hungary,Males,55 years,Year,21
2013,Hungary,Males,56 years,Year,20.3
2013,Hungary,Males,57 years,Year,19.6
2013,Hungary,Males,58 years,Year,18.9
2013,Hungary,Males,59 years,Year,18.2
2013,Hungary,Males,60 years,Year,17.6
2013,Hungary,Males,61 years,Year,16.9
2013,Hungary,Males,62 years,Year,16.3
2013,Hungary,Males,63 years,Year,15.7
2013,Hungary,Males,64 years,Year,15.1
2013,Hungary,Males,65 years,Year,14.5
2013,Hungary,Males,66 years,Year,14
2013,Hungary,Males,67 years,Year,13.4
2013,Hungary,Males,68 years,Year,12.8
2013,Hungary,Males,69 years,Year,12.2
2013,Hungary,Males,70 years,Year,11.7
